Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,ETF
S68,SINGAPORE EXCHANGE LTD,Financials,Equity,"122,714.72",0.05,"122,714.72","7,200.00",17.04,Singapore,Singapore Exchange,USD,1.27,AQLT
ITSA4,ITAUSA INVESTIMENTOS ITAU PREF SA,Financials,Equity,"122,681.30",0.05,"122,681.30","41,489.00",2.96,Brazil,XBSP,USD,4.98,AQLT
WSO,WATSCO INC,Industrials,Equity,"122,316.39",0.05,"122,316.39",279,438.41,United States,NYSE,USD,1,AQLT
SBSP3,COMPANHIA DE SANEAMENTO BASICO DE,Utilities,Equity,"122,225.23",0.05,"122,225.23","3,461.00",35.32,Brazil,XBSP,USD,4.98,AQLT
BBY,BEST BUY INC,Consumer Discretionary,Equity,"120,960.58",0.05,"120,960.58","1,807.00",66.94,United States,NYSE,USD,1,AQLT
RO,ROCHE HOLDING AG,Health Care,Equity,"120,584.82",0.05,"120,584.82",283,426.09,Switzerland,SIX Swiss Exchange,USD,0.78,AQLT
HCLTECH,HCL TECHNOLOGIES LTD,Information Technology,Equity,"119,280.02",0.05,"119,280.02","7,776.00",15.34,India,National Stock Exchange Of India,USD,93.11,AQLT
2059,KING SLIDE WORKS LTD,Information Technology,Equity,"118,951.20",0.05,"118,951.20","1,000.00",118.95,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
NVMI,NOVA LTD,Information Technology,Equity,"118,475.74",0.05,"118,475.74",223,531.28,Israel,Tel Aviv Stock Exchange,USD,2.99,AQLT
267260,HD HYUNDAI ELECTRIC LTD,Industrials,Equity,"117,732.27",0.05,"117,732.27",160,735.83,Korea (South),Korea Exchange (Stock Market),USD,"1,477.25",AQLT
2368,GOLD CIRCUIT ELECTRONICS LTD,Information Technology,Equity,"115,298.49",0.05,"115,298.49","3,000.00",38.43,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
3661,ALCHIP TECHNOLOGIES LTD,Information Technology,Equity,"115,139.68",0.05,"115,139.68","1,000.00",115.14,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
3443,GLOBAL UNICHIP CORP,Information Technology,Equity,"113,710.36",0.05,"113,710.36","1,000.00",113.71,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
ADM,ADMIRAL GROUP PLC,Financials,Equity,"113,095.99",0.05,"113,095.99","2,454.00",46.09,United Kingdom,London Stock Exchange,USD,0.74,AQLT
DKS,DICKS SPORTING INC,Consumer Discretionary,Equity,"112,081.32",0.05,"112,081.32",486,230.62,United States,NYSE,USD,1,AQLT
CHKP,CHECK POINT SOFTWARE TECHNOLOGIES,Information Technology,Equity,"111,487.05",0.05,"111,487.05",807,138.15,Israel,NASDAQ,USD,1,AQLT
SGE,THE SAGE GROUP PLC,Information Technology,Equity,"111,498.94",0.05,"111,498.94","9,196.00",12.12,United Kingdom,London Stock Exchange,USD,0.74,AQLT
SCHP,SCHINDLER HOLDING PAR AG,Industrials,Equity,"111,433.93",0.05,"111,433.93",316,352.64,Switzerland,SIX Swiss Exchange,USD,0.78,AQLT
MONC,MONCLER,Consumer Discretionary,Equity,"111,379.25",0.05,"111,379.25","1,653.00",67.38,Italy,Borsa Italiana,USD,0.85,AQLT
OMC,OMNICOM GROUP INC,Communication,Equity,"110,528.00",0.05,"110,528.00","1,408.00",78.5,United States,NYSE,USD,1,AQLT
KNIN,KUEHNE UND NAGEL INTERNATIONAL AG,Industrials,Equity,"110,191.73",0.05,"110,191.73",458,240.59,Switzerland,SIX Swiss Exchange,USD,0.78,AQLT
GGG,GRACO INC,Industrials,Equity,"108,202.79",0.05,"108,202.79","1,241.00",87.19,United States,NYSE,USD,1,AQLT
9992,POP MART INTERNATIONAL GROUP LTD,Consumer Discretionary,Equity,"106,841.36",0.05,"106,841.36","5,200.00",20.55,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
GIB.A,CGI INC CLASS A,Information Technology,Equity,"105,435.29",0.04,"105,435.29","1,371.00",76.9,Canada,Toronto Stock Exchange,USD,1.37,AQLT
STMN,STRAUMANN HOLDING AG,Health Care,Equity,"102,913.21",0.04,"102,913.21",882,116.68,Switzerland,SIX Swiss Exchange,USD,0.78,AQLT
PNR,PENTAIR,Industrials,Equity,"101,100.74",0.04,"101,100.74","1,118.00",90.43,United States,NYSE,USD,1,AQLT
AVY,AVERY DENNISON CORP,Materials,Equity,"100,862.32",0.04,"100,862.32",586,172.12,United States,NYSE,USD,1,AQLT
NESTLEIND,NESTLE INDIA LTD,Consumer Staples,Equity,"100,107.44",0.04,"100,107.44","7,246.00",13.82,India,National Stock Exchange Of India,USD,93.11,AQLT
ABEV3,AMBEV SA,Consumer Staples,Equity,"99,854.30",0.04,"99,854.30","32,512.00",3.07,Brazil,XBSP,USD,4.98,AQLT
ALLE,ALLEGION PLC,Industrials,Equity,"98,681.60",0.04,"98,681.60",680,145.12,United States,NYSE,USD,1,AQLT
7832,BANDAI NAMCO HOLDINGS INC,Consumer Discretionary,Equity,"94,123.28",0.04,"94,123.28","3,800.00",24.77,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
ORNBV,ORION CLASS B,Health Care,Equity,"94,124.44",0.04,"94,124.44","1,064.00",88.46,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.85,AQLT
2020,ANTA SPORTS PRODUCTS LTD,Consumer Discretionary,Equity,"94,060.18",0.04,"94,060.18","8,600.00",10.94,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
8697,JAPAN EXCHANGE GROUP INC,Financials,Equity,"93,683.27",0.04,"93,683.27","7,900.00",11.86,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
FPH,FISHER AND PAYKEL HEALTHCARE CORPO,Health Care,Equity,"93,595.21",0.04,"93,595.21","4,210.00",22.23,New Zealand,New Zealand Exchange Ltd,USD,1.7,AQLT
PRIO3,PETRO RIO SA,Energy,Equity,"93,121.59",0.04,"93,121.59","7,532.00",12.36,Brazil,XBSP,USD,4.98,AQLT
CPU,COMPUTERSHARE LTD,Industrials,Equity,"91,573.07",0.04,"91,573.07","4,188.00",21.87,Australia,Asx - All Markets,USD,1.4,AQLT
WISE,WISE PLC CLASS A,Financials,Equity,"90,949.92",0.04,"90,949.92","6,213.00",14.64,United Kingdom,London Stock Exchange,USD,0.74,AQLT
ITRK,INTERTEK GROUP PLC,Industrials,Equity,"89,859.79",0.04,"89,859.79","1,360.00",66.07,United Kingdom,London Stock Exchange,USD,0.74,AQLT
IT,GARTNER INC,Information Technology,Equity,"89,832.25",0.04,"89,832.25",575,156.23,United States,NYSE,USD,1,AQLT
BVI,BUREAU VERITAS SA,Industrials,Equity,"89,505.66",0.04,"89,505.66","2,631.00",34.02,France,Nyse Euronext - Euronext Paris,USD,0.85,AQLT
6383,DAIFUKU LTD,Industrials,Equity,"89,333.21",0.04,"89,333.21","2,200.00",40.61,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
CCH,COCA COLA HBC AG,Consumer Staples,Equity,"89,006.83",0.04,"89,006.83","1,501.00",59.3,United Kingdom,London Stock Exchange,USD,0.74,AQLT
HAR,HARMONY GOLD MINING COMPANY LIMITE,Materials,Equity,"88,856.05",0.04,"88,856.05","4,857.00",18.29,South Africa,Johannesburg Stock Exchange,USD,16.39,AQLT
1378,CHINA HONGQIAO GROUP LTD,Materials,Equity,"88,117.17",0.04,"88,117.17","18,500.00",4.76,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
COALINDIA,COAL INDIA LTD,Energy,Equity,"87,896.92",0.04,"87,896.92","18,527.00",4.74,India,National Stock Exchange Of India,USD,93.11,AQLT
JKHY,JACK HENRY AND ASSOCIATES INC,Financials,Equity,"87,705.90",0.04,"87,705.90",570,153.87,United States,NASDAQ,USD,1,AQLT
CARL B,CARLSBERG AS CL B,Consumer Staples,Equity,"87,459.53",0.04,"87,459.53",664,131.72,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.35,AQLT
ITC,ITC LTD,Consumer Staples,Equity,"87,134.43",0.04,"87,134.43","26,601.00",3.28,India,National Stock Exchange Of India,USD,93.11,AQLT
SOON,SONOVA HOLDING AG,Health Care,Equity,"86,970.08",0.04,"86,970.08",361,240.91,Switzerland,SIX Swiss Exchange,USD,0.78,AQLT
EVO,EVOLUTION,Consumer Discretionary,Equity,"85,478.85",0.04,"85,478.85","1,228.00",69.61,Sweden,Nasdaq Omx Nordic,USD,9.15,AQLT
ADVANC.R,ADVANCED INFO SERVICE NON-VOTING D,Communication,Equity,"84,715.60",0.04,"84,715.60","7,700.00",11,Thailand,Stock Exchange Of Thailand,USD,32.09,AQLT
4307,NOMURA RESEARCH INSTITUTE LTD,Information Technology,Equity,"84,446.75",0.04,"84,446.75","2,700.00",31.28,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
BEAN,BELIMO N AG,Industrials,Equity,"84,371.39",0.04,"84,371.39",90,937.46,Switzerland,SIX Swiss Exchange,USD,0.78,AQLT
EICHERMOT,EICHER MOTORS LTD,Consumer Discretionary,Equity,"84,088.42",0.04,"84,088.42","1,081.00",77.79,India,National Stock Exchange Of India,USD,93.11,AQLT
3533,LOTES LTD,Information Technology,Equity,"83,377.01",0.04,"83,377.01","1,000.00",83.38,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
RENT3,LOCALIZA RENT A CAR SA,Industrials,Equity,"83,264.35",0.04,"83,264.35","7,985.00",10.43,Brazil,XBSP,USD,4.98,AQLT
TIH,TOROMONT INDUSTRIES LTD,Industrials,Equity,"82,796.18",0.03,"82,796.18",546,151.64,Canada,Toronto Stock Exchange,USD,1.37,AQLT
SMIN,SMITHS GROUP PLC,Industrials,Equity,"81,707.60",0.03,"81,707.60","2,341.00",34.9,United Kingdom,London Stock Exchange,USD,0.74,AQLT
METSO,METSO CORPORATION,Industrials,Equity,"81,576.08",0.03,"81,576.08","4,291.00",19.01,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.85,AQLT
FRES,FRESNILLO PLC,Materials,Equity,"80,026.30",0.03,"80,026.30","1,616.00",49.52,United Kingdom,London Stock Exchange,USD,0.74,AQLT
OKLO,OKLO INC CLASS A,Utilities,Equity,"79,984.62",0.03,"79,984.62","1,174.00",68.13,United States,NYSE,USD,1,AQLT
7735,SCREEN HOLDINGS LTD,Information Technology,Equity,"79,939.53",0.03,"79,939.53","1,200.00",66.62,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
ASIANPAINT,ASIAN PAINTS LTD,Materials,Equity,"79,683.46",0.03,"79,683.46","2,948.00",27.03,India,National Stock Exchange Of India,USD,93.11,AQLT
VEDL,VEDANTA LTD,Materials,Equity,"78,861.64",0.03,"78,861.64","9,524.00",8.28,India,National Stock Exchange Of India,USD,93.11,AQLT
G1A,GEA GROUP AG,Industrials,Equity,"77,714.50",0.03,"77,714.50","1,058.00",73.45,Germany,Xetra,USD,0.85,AQLT
HAL,HINDUSTAN AERONAUTICS LTD,Industrials,Equity,"77,546.61",0.03,"77,546.61","1,662.00",46.66,India,National Stock Exchange Of India,USD,93.11,AQLT
042700,HANMI SEMICONDUCTOR LTD,Information Technology,Equity,"77,323.40",0.03,"77,323.40",398,194.28,Korea (South),Korea Exchange (Stock Market),USD,"1,477.25",AQLT
BS6,YANGZIJIANG SHIPBUILDING (HOLDINGS,Industrials,Equity,"75,714.68",0.03,"75,714.68","23,700.00",3.19,Singapore,Singapore Exchange,USD,1.27,AQLT
992,LENOVO GROUP LTD,Information Technology,Equity,"74,437.02",0.03,"74,437.02","52,000.00",1.43,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
ADDT B,ADDTECH CLASS B,Industrials,Equity,"72,559.31",0.03,"72,559.31","1,902.00",38.15,Sweden,Nasdaq Omx Nordic,USD,9.15,AQLT
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Industrials,Equity,"71,323.53",0.03,"71,323.53","2,867.00",24.88,Mexico,Bolsa Mexicana De Valores,USD,17.34,AQLT
601138,FOXCONN INDUSTRIAL INTERNET LTD A,Information Technology,Equity,"71,277.76",0.03,"71,277.76","7,900.00",9.02,China,Shanghai Stock Exchange,USD,6.82,AQLT
ADIB,ABU DHABI ISLAMIC BANK,Financials,Equity,"71,172.38",0.03,"71,172.38","11,125.00",6.4,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AQLT
SLM,SANLAM LIMITED LTD,Financials,Equity,"70,851.30",0.03,"70,851.30","13,059.00",5.43,South Africa,Johannesburg Stock Exchange,USD,16.39,AQLT
MPL,MEDIBANK PRIVATE LTD,Financials,Equity,"70,761.51",0.03,"70,761.51","21,202.00",3.34,Australia,Asx - All Markets,USD,1.4,AQLT
BRITANNIA,BRITANNIA INDUSTRIES LTD,Consumer Staples,Equity,"70,276.28",0.03,"70,276.28","1,148.00",61.22,India,National Stock Exchange Of India,USD,93.11,AQLT
XTSLA,BLK CSH FND TREASURY SL AGENCY,Cash and/or Derivatives,Money Market,"69,961.93",0.03,"69,961.93","69,962.00",1,United States,--,USD,1,AQLT
FUTU,FUTU HOLDINGS ADR LTD,Financials,Equity,"69,207.60",0.03,"69,207.60",420,164.78,Hong Kong,NASDAQ,USD,1,AQLT
LUG,LUNDIN GOLD INC,Materials,Equity,"69,129.08",0.03,"69,129.08",820,84.3,Canada,Toronto Stock Exchange,USD,1.37,AQLT
CON,CONTINENTAL AG,Consumer Discretionary,Equity,"69,073.28",0.03,"69,073.28",880,78.49,Germany,Xetra,USD,0.85,AQLT
2379,REALTEK SEMICONDUCTOR CORP,Information Technology,Equity,"68,353.26",0.03,"68,353.26","4,000.00",17.09,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
EPI B,EPIROC CLASS B,Industrials,Equity,"68,081.79",0.03,"68,081.79","2,844.00",23.94,Sweden,Nasdaq Omx Nordic,USD,9.15,AQLT
SOBI,SWEDISH ORPHAN BIOVITRUM,Health Care,Equity,"66,617.91",0.03,"66,617.91","1,458.00",45.69,Sweden,Nasdaq Omx Nordic,USD,9.15,AQLT
PME,PRO MEDICUS LTD,Health Care,Equity,"66,475.39",0.03,"66,475.39",641,103.71,Australia,Asx - All Markets,USD,1.4,AQLT
SBILIFE,SBI LIFE INSURANCE COMPANY LTD,Financials,Equity,"66,131.24",0.03,"66,131.24","3,106.00",21.29,India,National Stock Exchange Of India,USD,93.11,AQLT
4013,DR SULAIMAN AL HABIB MEDICAL GRP,Health Care,Equity,"65,892.91",0.03,"65,892.91",993,66.36,Saudi Arabia,Saudi Stock Exchange,USD,3.75,AQLT
3034,NOVATEK MICROELECTRONICS CORP,Information Technology,Equity,"65,907.54",0.03,"65,907.54","5,000.00",13.18,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
CUMMINSIND,CUMMINS INDIA LTD,Industrials,Equity,"65,623.33",0.03,"65,623.33","1,175.00",55.85,India,National Stock Exchange Of India,USD,93.11,AQLT
AUTO,AUTOTRADER GROUP PLC,Communication,Equity,"64,889.63",0.03,"64,889.63","9,372.00",6.92,United Kingdom,London Stock Exchange,USD,0.74,AQLT
000810,SAMSUNG FIRE & MARINE INSURANCE LT,Financials,Equity,"64,698.26",0.03,"64,698.26",201,321.88,Korea (South),Korea Exchange (Stock Market),USD,"1,477.25",AQLT
9697,CAPCOM LTD,Communication,Equity,"63,713.50",0.03,"63,713.50","2,700.00",23.6,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
300308,ZHONGJI INNOLIGHT LTD A,Information Technology,Equity,"62,340.48",0.03,"62,340.48",500,124.68,China,Shenzhen Stock Exchange,USD,6.82,AQLT
BPSFT,CASH COLLATERAL BPSFT USD,Cash and/or Derivatives,Cash Collateral and Margins,"62,000.00",0.03,"62,000.00","62,000.00",100,United States,--,USD,1,AQLT
REA,REA GROUP LTD,Communication,Equity,"61,435.78",0.03,"61,435.78",492,124.87,Australia,Asx - All Markets,USD,1.4,AQLT
278470,APR LTD,Consumer Staples,Equity,"61,448.98",0.03,"61,448.98",219,280.59,Korea (South),Korea Exchange (Stock Market),USD,"1,477.25",AQLT
SCHN,SCHINDLER HOLDING AG,Industrials,Equity,"61,131.37",0.03,"61,131.37",181,337.74,Switzerland,SIX Swiss Exchange,USD,0.78,AQLT
079550,LIG DEFENSE&AEROSPACE LTD,Industrials,Equity,"61,098.66",0.03,"61,098.66",98,623.46,Korea (South),Korea Exchange (Stock Market),USD,"1,477.25",AQLT
TRENT,TRENT LTD,Consumer Discretionary,Equity,"60,238.76",0.03,"60,238.76","1,322.00",45.57,India,National Stock Exchange Of India,USD,93.11,AQLT
COH,COCHLEAR LTD,Health Care,Equity,"60,027.37",0.03,"60,027.37",491,122.26,Australia,Asx - All Markets,USD,1.4,AQLT
3993,CMOC GROUP LTD,Materials,Equity,"59,578.22",0.03,"59,578.22","24,000.00",2.48,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
COMI,COMMERCIAL INTERNATIONAL BANK EGYP,Financials,Equity,"59,117.71",0.02,"59,117.71","21,984.00",2.69,Egypt,Egyptian Exchange,USD,51.95,AQLT
CHF,CHF CASH,Cash and/or Derivatives,Cash,"58,526.49",0.02,"58,526.49","45,575.00",128.42,Switzerland,--,USD,0.78,AQLT
MICC,MAGNUM ICE CREAM NV,Consumer Staples,Equity,"58,429.27",0.02,"58,429.27","4,111.00",14.21,Netherlands,Euronext Amsterdam,USD,0.85,AQLT
COLO B,COLOPLAST B,Health Care,Equity,"58,225.28",0.02,"58,225.28",848,68.66,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.35,AQLT
1308,SITC INTERNATIONAL HOLDINGS LTD,Industrials,Equity,"57,305.21",0.02,"57,305.21","13,000.00",4.41,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
ELISA,ELISA,Communication,Equity,"56,450.93",0.02,"56,450.93","1,155.00",48.88,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.85,AQLT
GULF.R,GULF DEVELOPMENT NON-VOTING DR PCL,Utilities,Equity,"56,461.74",0.02,"56,461.74","31,100.00",1.82,Thailand,Stock Exchange Of Thailand,USD,32.09,AQLT
ERIE,ERIE INDEMNITY CLASS A,Financials,Equity,"55,798.60",0.02,"55,798.60",220,253.63,United States,NASDAQ,USD,1,AQLT
LIFCO B,LIFCO CLASS B,Industrials,Equity,"55,364.13",0.02,"55,364.13","1,571.00",35.24,Sweden,Nasdaq Omx Nordic,USD,9.15,AQLT
BAJAJ-AUTO,BAJAJ AUTO LTD,Consumer Discretionary,Equity,"54,851.53",0.02,"54,851.53",521,105.28,India,National Stock Exchange Of India,USD,93.11,AQLT
HEROMOTOCO,HERO MOTOCORP LTD,Consumer Discretionary,Equity,"54,576.61",0.02,"54,576.61",962,56.73,India,National Stock Exchange Of India,USD,93.11,AQLT
ASX,ASX LTD,Financials,Equity,"54,550.03",0.02,"54,550.03","1,296.00",42.09,Australia,Asx - All Markets,USD,1.4,AQLT
BBSE3,BB SEGURIDADE SA,Financials,Equity,"54,552.94",0.02,"54,552.94","7,708.00",7.08,Brazil,XBSP,USD,4.98,AQLT
CIPLA,CIPLA LTD,Health Care,Equity,"54,151.48",0.02,"54,151.48","4,101.00",13.2,India,National Stock Exchange Of India,USD,93.11,AQLT
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Industrials,Equity,"52,753.25",0.02,"52,753.25","1,590.00",33.18,Mexico,Bolsa Mexicana De Valores,USD,17.34,AQLT
HDFCAMC,HDFC ASSET MANAGEMENT COMPANY LTD,Financials,Equity,"51,848.47",0.02,"51,848.47","1,744.00",29.73,India,National Stock Exchange Of India,USD,93.11,AQLT
DRREDDY,DR REDDYS LABORATORIES LTD,Health Care,Equity,"51,005.05",0.02,"51,005.05","3,853.00",13.24,India,National Stock Exchange Of India,USD,93.11,AQLT
3692,HANSOH PHARMACEUTICAL GROUP LTD,Health Care,Equity,"50,951.02",0.02,"50,951.02","10,000.00",5.1,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
5274,ASPEED TECHNOLOGY INC,Information Technology,Equity,"49,941.24",0.02,"49,941.24",109,458.18,Taiwan,Gretai Securities Market,USD,31.48,AQLT
3293,INTERNATIONAL GAMES SYSTEM LTD,Communication,Equity,"49,867.39",0.02,"49,867.39","2,000.00",24.93,Taiwan,Gretai Securities Market,USD,31.48,AQLT
PERSISTENT,PERSISTENT SYSTEMS LTD,Information Technology,Equity,"49,355.86",0.02,"49,355.86",863,57.19,India,National Stock Exchange Of India,USD,93.11,AQLT
PNDORA,PANDORA,Consumer Discretionary,Equity,"49,315.59",0.02,"49,315.59",600,82.19,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.35,AQLT
CGPOWER,CG POWER AND INDUSTRIAL SOLUTIONS,Industrials,Equity,"48,923.43",0.02,"48,923.43","5,725.00",8.55,India,National Stock Exchange Of India,USD,93.11,AQLT
GBP,GBP CASH,Cash and/or Derivatives,Cash,"46,778.73",0.02,"46,778.73","34,592.00",135.23,United Kingdom,--,USD,0.74,AQLT
1878,DAITO TRUST CONSTRUCTION LTD,Real Estate,Equity,"46,459.42",0.02,"46,459.42","2,100.00",22.12,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
EMSN,EMS-CHEMIE HOLDING AG,Materials,Equity,"46,462.05",0.02,"46,462.05",54,860.41,Switzerland,SIX Swiss Exchange,USD,0.78,AQLT
2359,WUXI APPTEC LTD H,Health Care,Equity,"45,845.70",0.02,"45,845.70","2,900.00",15.81,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
151,WANT WANT CHINA HOLDINGS LTD,Consumer Staples,Equity,"45,799.73",0.02,"45,799.73","79,000.00",0.58,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
4684,OBIC LTD,Information Technology,Equity,"45,695.30",0.02,"45,695.30","1,700.00",26.88,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
GJF,GJENSIDIGE FORSIKRING,Financials,Equity,"45,464.75",0.02,"45,464.75","1,631.00",27.88,Norway,Oslo Bors Asa,USD,9.33,AQLT
ABB,ABB INDIA LTD,Industrials,Equity,"44,817.98",0.02,"44,817.98",583,76.87,India,National Stock Exchange Of India,USD,93.11,AQLT
VBL,VARUN BEVERAGES LTD,Consumer Staples,Equity,"44,574.35",0.02,"44,574.35","8,896.00",5.01,India,National Stock Exchange Of India,USD,93.11,AQLT
RICHTER,GEDEON RICHTER,Health Care,Equity,"44,205.99",0.02,"44,205.99","1,048.00",42.18,Hungary,Budapest Stock Exchange,USD,308.19,AQLT
CLS,CLICKS GROUP LTD,Consumer Staples,Equity,"43,981.66",0.02,"43,981.66","2,417.00",18.2,South Africa,Johannesburg Stock Exchange,USD,16.39,AQLT
8136,SANRIO LTD,Consumer Discretionary,Equity,"42,809.22",0.02,"42,809.22","6,500.00",6.59,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
300502,EOPTOLINK TECHNOLOGY INC LTD A,Information Technology,Equity,"42,758.24",0.02,"42,758.24",500,85.52,China,Shenzhen Stock Exchange,USD,6.82,AQLT
CVC,CVC CAPITAL PARTNERS PLC,Financials,Equity,"42,637.43",0.02,"42,637.43","2,810.00",15.17,Netherlands,Euronext Amsterdam,USD,0.85,AQLT
TORNTPHARM,TORRENT PHARMACEUTICALS LTD,Health Care,Equity,"41,456.25",0.02,"41,456.25",921,45.01,India,National Stock Exchange Of India,USD,93.11,AQLT
INDUSTOWER,INDUS TOWERS LTD,Communication,Equity,"41,080.10",0.02,"41,080.10","9,426.00",4.36,India,National Stock Exchange Of India,USD,93.11,AQLT
7203,AL-ELM INFORMATION SECURITY COMPAN,Information Technology,Equity,"40,774.08",0.02,"40,774.08",259,157.43,Saudi Arabia,Saudi Stock Exchange,USD,3.75,AQLT
1590,AIRTAC INTERNATIONAL GROUP,Industrials,Equity,"40,497.40",0.02,"40,497.40","1,000.00",40.5,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
601899,ZIJIN MINING GROUP LTD A,Materials,Equity,"40,349.40",0.02,"40,349.40","7,900.00",5.11,China,Shanghai Stock Exchange,USD,6.82,AQLT
MARICO,MARICO LTD,Consumer Staples,Equity,"40,260.22",0.02,"40,260.22","4,928.00",8.17,India,National Stock Exchange Of India,USD,93.11,AQLT
ADNOCGAS,ADNOC GAS PLC,Energy,Equity,"39,808.78",0.02,"39,808.78","45,840.00",0.87,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AQLT
DNP,DINO POLSKA SA,Consumer Staples,Equity,"39,176.43",0.02,"39,176.43","4,020.00",9.75,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.6,AQLT
168,TSINGTAO BREWERY LTD H,Consumer Staples,Equity,"38,960.29",0.02,"38,960.29","6,000.00",6.49,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
WIPRO,WIPRO LTD,Information Technology,Equity,"38,844.41",0.02,"38,844.41","17,863.00",2.17,India,National Stock Exchange Of India,USD,93.11,AQLT
DIXON,DIXON TECHNOLOGIES (INDIA) LTD,Consumer Discretionary,Equity,"38,288.07",0.02,"38,288.07",318,120.4,India,National Stock Exchange Of India,USD,93.11,AQLT
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Industrials,Equity,"37,900.58",0.02,"37,900.58","2,592.00",14.62,Mexico,Bolsa Mexicana De Valores,USD,17.34,AQLT
EMAARDEV,EMAAR DEVELOPMENT,Real Estate,Equity,"37,415.51",0.02,"37,415.51","9,042.00",4.14,United Arab Emirates,Dubai Financial Market,USD,3.67,AQLT
MBK,MBANK SA,Financials,Equity,"36,939.55",0.02,"36,939.55",106,348.49,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.6,AQLT
POLYCAB,POLYCAB INDIA LTD,Industrials,Equity,"36,628.55",0.02,"36,628.55",416,88.05,India,National Stock Exchange Of India,USD,93.11,AQLT
VIPS,VIPSHOP HOLDINGS SPONSORED ADS REP,Consumer Discretionary,Equity,"35,986.68",0.02,"35,986.68","2,349.00",15.32,China,NYSE,USD,1,AQLT
ADNOCDRILL,ADNOC DRILLING COMPANY,Energy,Equity,"35,797.99",0.02,"35,797.99","25,047.00",1.43,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AQLT
ICICIGI,ICICI LOMBARD GENERAL INSURANCE CO,Financials,Equity,"35,489.50",0.01,"35,489.50","1,761.00",20.15,India,National Stock Exchange Of India,USD,93.11,AQLT
3606,FUYAO GLASS INDUSTRY GROUP LTD H,Consumer Discretionary,Equity,"35,397.55",0.01,"35,397.55","4,400.00",8.04,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
RAA,RATIONAL AG,Industrials,Equity,"35,401.61",0.01,"35,401.61",44,804.58,Germany,Xetra,USD,0.85,AQLT
SOLARINDS,SOLAR INDUSTRIES INDIA LTD,Materials,Equity,"35,381.36",0.01,"35,381.36",221,160.1,India,National Stock Exchange Of India,USD,93.11,AQLT
LOTB,LOTUS BAKERIES NV,Consumer Staples,Equity,"35,208.56",0.01,"35,208.56",3,"11,736.18",Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,AQLT
291,CHINA RESOURCES BEER HOLDINGS LTD,Consumer Staples,Equity,"34,834.41",0.01,"34,834.41","10,500.00",3.32,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
2395,ADVANTECH LTD,Information Technology,Equity,"34,637.19",0.01,"34,637.19","3,000.00",11.55,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
OUT,OUTSURANCE GROUP LTD,Financials,Equity,"34,656.90",0.01,"34,656.90","7,780.00",4.45,South Africa,Johannesburg Stock Exchange,USD,16.39,AQLT
